2.130000000000000000e+02,6.100000000000000000e+01,1.130000000000000000e+02,3.510000000000000000e+02,1.090000000000000000e+02,3.000000000000000000e+00,9.700000000000000000e+01,1.150000000000000000e+02,3.390000000000000000e+02,2.070000000000000000e+02,2.610000000000000000e+02,2.950000000000000000e+02,3.050000000000000000e+02,1.050000000000000000e+02,1.010000000000000000e+02,3.490000000000000000e+02,3.450000000000000000e+02,1.130000000000000000e+02,1.100000000000000000e+01,3.110000000000000000e+02,2.450000000000000000e+02,2.430000000000000000e+02,9.000000000000000000e+00,2.630000000000000000e+02,3.050000000000000000e+02,2.990000000000000000e+02,9.000000000000000000e+00,2.590000000000000000e+02,3.470000000000000000e+02,1.050000000000000000e+02,9.900000000000000000e+01,5.300000000000000000e+01
3.050000000000000000e+02,1.190000000000000000e+02,3.410000000000000000e+02,2.970000000000000000e+02,1.510000000000000000e+02,1.130000000000000000e+02,1.110000000000000000e+02,9.900000000000000000e+01,1.100000000000000000e+01,3.410000000000000000e+02,1.450000000000000000e+02,2.590000000000000000e+02,1.670000000000000000e+02,6.300000000000000000e+01,1.970000000000000000e+02,2.590000000000000000e+02,5.300000000000000000e+01,2.470000000000000000e+02,2.630000000000000000e+02,1.570000000000000000e+02,3.430000000000000000e+02,2.590000000000000000e+02,2.470000000000000000e+02,2.010000000000000000e+02,5.900000000000000000e+01,3.570000000000000000e+02,9.700000000000000000e+01,6.500000000000000000e+01,5.700000000000000000e+01,3.070000000000000000e+02,6.100000000000000000e+01,3.390000000000000000e+02
3.090000000000000000e+02,6.300000000000000000e+01,3.070000000000000000e+02,9.700000000000000000e+01,3.000000000000000000e+00,1.510000000000000000e+02,2.890000000000000000e+02,4.900000000000000000e+01,9.000000000000000000e+00,3.550000000000000000e+02,3.550000000000000000e+02,1.900000000000000000e+01,1.300000000000000000e+01,1.130000000000000000e+02,3.110000000000000000e+02,5.100000000000000000e+01,2.530000000000000000e+02,1.490000000000000000e+02,1.670000000000000000e+02,1.450000000000000000e+02,2.070000000000000000e+02,1.470000000000000000e+02,3.430000000000000000e+02,1.970000000000000000e+02,1.530000000000000000e+02,6.500000000000000000e+01,2.590000000000000000e+02,5.300000000000000000e+01,1.700000000000000000e+01,2.490000000000000000e+02,3.490000000000000000e+02,6.500000000000000000e+01
2.630000000000000000e+02,3.090000000000000000e+02,2.570000000000000000e+02,1.030000000000000000e+02,2.130000000000000000e+02,2.030000000000000000e+02,1.650000000000000000e+02,1.990000000000000000e+02,1.630000000000000000e+02,6.700000000000000000e+01,1.470000000000000000e+02,3.510000000000000000e+02,1.900000000000000000e+01,2.030000000000000000e+02,1.950000000000000000e+02,9.700000000000000000e+01,3.010000000000000000e+02,1.990000000000000000e+02,2.110000000000000000e+02,2.070000000000000000e+02,1.550000000000000000e+02,3.510000000000000000e+02,2.930000000000000000e+02,9.000000000000000000e+00,6.500000000000000000e+01,7.000000000000000000e+00,2.910000000000000000e+02,1.130000000000000000e+02,9.700000000000000000e+01,6.900000000000000000e+01,5.100000000000000000e+01,2.450000000000000000e+02
9.700000000000000000e+01,2.010000000000000000e+02,3.570000000000000000e+02,1.450000000000000000e+02,1.300000000000000000e+01,3.390000000000000000e+02,1.670000000000000000e+02,1.970000000000000000e+02,2.030000000000000000e+02,1.170000000000000000e+02,2.930000000000000000e+02,3.430000000000000000e+02,2.070000000000000000e+02,2.050000000000000000e+02,3.550000000000000000e+02,3.070000000000000000e+02,1.100000000000000000e+01,3.110000000000000000e+02,2.550000000000000000e+02,3.050000000000000000e+02,1.990000000000000000e+02,2.530000000000000000e+02,6.300000000000000000e+01,6.100000000000000000e+01,1.670000000000000000e+02,3.410000000000000000e+02,2.510000000000000000e+02,5.500000000000000000e+01,2.100000000000000000e+01,5.300000000000000000e+01,1.450000000000000000e+02,3.390000000000000000e+02
3.010000000000000000e+02,1.450000000000000000e+02,1.170000000000000000e+02,3.070000000000000000e+02,1.670000000000000000e+02,2.030000000000000000e+02,2.590000000000000000e+02,1.630000000000000000e+02,2.970000000000000000e+02,2.610000000000000000e+02,2.630000000000000000e+02,1.510000000000000000e+02,2.300000000000000000e+01,5.300000000000000000e+01,1.450000000000000000e+02,1.990000000000000000e+02,2.510000000000000000e+02,1.930000000000000000e+02,1.930000000000000000e+02,2.090000000000000000e+02,1.970000000000000000e+02,3.530000000000000000e+02,1.990000000000000000e+02,1.450000000000000000e+02,1.090000000000000000e+02,2.530000000000000000e+02,3.000000000000000000e+00,3.370000000000000000e+02,2.930000000000000000e+02,2.930000000000000000e+02,1.510000000000000000e+02,1.190000000000000000e+02
1.150000000000000000e+02,1.900000000000000000e+01,3.430000000000000000e+02,2.110000000000000000e+02,2.090000000000000000e+02,1.900000000000000000e+01,1.970000000000000000e+02,2.450000000000000000e+02,1.610000000000000000e+02,1.470000000000000000e+02,1.130000000000000000e+02,1.630000000000000000e+02,1.010000000000000000e+02,1.700000000000000000e+01,1.130000000000000000e+02,2.490000000000000000e+02,2.470000000000000000e+02,7.100000000000000000e+01,2.450000000000000000e+02,6.100000000000000000e+01,5.000000000000000000e+00,2.570000000000000000e+02,5.000000000000000000e+00,1.490000000000000000e+02,2.530000000000000000e+02,1.130000000000000000e+02,2.510000000000000000e+02,2.970000000000000000e+02,2.550000000000000000e+02,1.550000000000000000e+02,2.990000000000000000e+02,1.900000000000000000e+01
3.510000000000000000e+02,3.490000000000000000e+02,2.470000000000000000e+02,1.500000000000000000e+01,1.490000000000000000e+02,1.610000000000000000e+02,1.090000000000000000e+02,6.900000000000000000e+01,2.890000000000000000e+02,1.610000000000000000e+02,2.070000000000000000e+02,7.100000000000000000e+01,2.910000000000000000e+02,2.530000000000000000e+02,3.590000000000000000e+02,2.300000000000000000e+01,1.470000000000000000e+02,3.390000000000000000e+02,3.530000000000000000e+02,1.070000000000000000e+02,9.900000000000000000e+01,5.100000000000000000e+01,1.700000000000000000e+01,1.550000000000000000e+02,3.110000000000000000e+02,2.150000000000000000e+02,1.300000000000000000e+01,1.100000000000000000e+01,1.190000000000000000e+02,1.900000000000000000e+01,9.900000000000000000e+01,1.150000000000000000e+02
2.590000000000000000e+02,2.470000000000000000e+02,1.030000000000000000e+02,2.990000000000000000e+02,1.090000000000000000e+02,3.370000000000000000e+02,4.900000000000000000e+01,2.970000000000000000e+02,6.900000000000000000e+01,6.100000000000000000e+01,2.550000000000000000e+02,2.430000000000000000e+02,5.900000000000000000e+01,1.650000000000000000e+02,7.100000000000000000e+01,3.000000000000000000e+00,3.090000000000000000e+02,3.030000000000000000e+02,2.410000000000000000e+02,2.990000000000000000e+02,3.510000000000000000e+02,2.450000000000000000e+02,6.700000000000000000e+01,2.530000000000000000e+02,2.990000000000000000e+02,2.570000000000000000e+02,2.110000000000000000e+02,2.090000000000000000e+02,1.300000000000000000e+01,1.050000000000000000e+02,3.530000000000000000e+02,3.490000000000000000e+02
5.000000000000000000e+00,2.150000000000000000e+02,5.100000000000000000e+01,1.150000000000000000e+02,1.150000000000000000e+02,2.030000000000000000e+02,1.990000000000000000e+02,2.450000000000000000e+02,6.100000000000000000e+01,1.650000000000000000e+02,2.090000000000000000e+02,6.900000000000000000e+01,2.970000000000000000e+02,3.000000000000000000e+00,7.100000000000000000e+01,1.990000000000000000e+02,2.950000000000000000e+02,1.090000000000000000e+02,5.700000000000000000e+01,1.010000000000000000e+02,3.510000000000000000e+02,1.300000000000000000e+01,3.000000000000000000e+00,1.090000000000000000e+02,1.300000000000000000e+01,2.100000000000000000e+01,1.470000000000000000e+02,nan,2.510000000000000000e+02,2.030000000000000000e+02,3.510000000000000000e+02,1.190000000000000000e+02
1.170000000000000000e+02,1.470000000000000000e+02,1.490000000000000000e+02,1.030000000000000000e+02,1.700000000000000000e+01,6.100000000000000000e+01,1.970000000000000000e+02,2.070000000000000000e+02,9.000000000000000000e+00,3.390000000000000000e+02,1.450000000000000000e+02,3.390000000000000000e+02,2.010000000000000000e+02,2.450000000000000000e+02,3.550000000000000000e+02,1.530000000000000000e+02,6.700000000000000000e+01,9.700000000000000000e+01,2.100000000000000000e+01,6.900000000000000000e+01,2.470000000000000000e+02,9.000000000000000000e+00,2.490000000000000000e+02,3.370000000000000000e+02,3.530000000000000000e+02,2.030000000000000000e+02,4.900000000000000000e+01,1.010000000000000000e+02,2.070000000000000000e+02,1.630000000000000000e+02,1.090000000000000000e+02,1.170000000000000000e+02
2.570000000000000000e+02,2.590000000000000000e+02,1.170000000000000000e+02,6.100000000000000000e+01,2.510000000000000000e+02,6.700000000000000000e+01,2.570000000000000000e+02,2.550000000000000000e+02,2.050000000000000000e+02,3.410000000000000000e+02,2.550000000000000000e+02,3.050000000000000000e+02,3.430000000000000000e+02,5.100000000000000000e+01,2.970000000000000000e+02,6.300000000000000000e+01,5.100000000000000000e+01,1.100000000000000000e+01,1.550000000000000000e+02,2.110000000000000000e+02,2.550000000000000000e+02,3.470000000000000000e+02,1.000000000000000000e+00,2.910000000000000000e+02,2.070000000000000000e+02,2.610000000000000000e+02,7.000000000000000000e+00,1.170000000000000000e+02,1.490000000000000000e+02,1.630000000000000000e+02,3.030000000000000000e+02,2.950000000000000000e+02
1.090000000000000000e+02,3.000000000000000000e+00,9.900000000000000000e+01,2.100000000000000000e+01,2.470000000000000000e+02,1.930000000000000000e+02,3.550000000000000000e+02,2.510000000000000000e+02,1.030000000000000000e+02,nan,3.490000000000000000e+02,2.300000000000000000e+01,2.130000000000000000e+02,2.450000000000000000e+02,1.190000000000000000e+02,3.070000000000000000e+02,2.430000000000000000e+02,2.970000000000000000e+02,3.590000000000000000e+02,1.570000000000000000e+02,6.100000000000000000e+01,3.550000000000000000e+02,9.900000000000000000e+01,2.570000000000000000e+02,2.510000000000000000e+02,2.150000000000000000e+02,2.990000000000000000e+02,1.300000000000000000e+01,1.300000000000000000e+01,2.300000000000000000e+01,3.450000000000000000e+02,5.700000000000000000e+01
1.500000000000000000e+01,3.590000000000000000e+02,2.150000000000000000e+02,2.890000000000000000e+02,2.590000000000000000e+02,3.550000000000000000e+02,6.900000000000000000e+01,1.530000000000000000e+02,1.630000000000000000e+02,3.550000000000000000e+02,2.100000000000000000e+01,5.700000000000000000e+01,6.500000000000000000e+01,1.470000000000000000e+02,1.500000000000000000e+01,1.170000000000000000e+02,3.490000000000000000e+02,2.510000000000000000e+02,2.300000000000000000e+01,2.110000000000000000e+02,2.610000000000000000e+02,1.190000000000000000e+02,1.190000000000000000e+02,1.170000000000000000e+02,1.930000000000000000e+02,5.500000000000000000e+01,3.490000000000000000e+02,6.900000000000000000e+01,3.590000000000000000e+02,2.030000000000000000e+02,1.990000000000000000e+02,1.650000000000000000e+02
3.010000000000000000e+02,5.500000000000000000e+01,3.450000000000000000e+02,9.900000000000000000e+01,2.890000000000000000e+02,2.910000000000000000e+02,1.900000000000000000e+01,1.500000000000000000e+01,2.470000000000000000e+02,1.090000000000000000e+02,1.570000000000000000e+02,9.000000000000000000e+00,1.170000000000000000e+02,3.570000000000000000e+02,2.910000000000000000e+02,1.110000000000000000e+02,3.050000000000000000e+02,5.500000000000000000e+01,2.570000000000000000e+02,9.000000000000000000e+00,5.000000000000000000e+00,1.090000000000000000e+02,3.430000000000000000e+02,1.700000000000000000e+01,3.410000000000000000e+02,1.950000000000000000e+02,1.050000000000000000e+02,1.100000000000000000e+01,3.510000000000000000e+02,2.510000000000000000e+02,1.930000000000000000e+02,9.700000000000000000e+01
2.450000000000000000e+02,2.630000000000000000e+02,3.550000000000000000e+02,2.950000000000000000e+02,1.590000000000000000e+02,2.050000000000000000e+02,1.070000000000000000e+02,1.530000000000000000e+02,2.470000000000000000e+02,2.990000000000000000e+02,2.110000000000000000e+02,1.500000000000000000e+01,3.590000000000000000e+02,3.030000000000000000e+02,2.050000000000000000e+02,1.000000000000000000e+00,2.430000000000000000e+02,1.990000000000000000e+02,3.590000000000000000e+02,2.970000000000000000e+02,6.300000000000000000e+01,9.700000000000000000e+01,1.930000000000000000e+02,1.070000000000000000e+02,3.000000000000000000e+00,3.590000000000000000e+02,1.630000000000000000e+02,1.990000000000000000e+02,2.110000000000000000e+02,2.450000000000000000e+02,3.590000000000000000e+02,2.990000000000000000e+02
5.300000000000000000e+01,2.610000000000000000e+02,3.550000000000000000e+02,2.490000000000000000e+02,1.650000000000000000e+02,3.530000000000000000e+02,1.110000000000000000e+02,2.970000000000000000e+02,2.570000000000000000e+02,7.000000000000000000e+00,2.410000000000000000e+02,1.700000000000000000e+01,2.530000000000000000e+02,1.570000000000000000e+02,9.900000000000000000e+01,3.030000000000000000e+02,1.000000000000000000e+00,1.950000000000000000e+02,3.090000000000000000e+02,3.000000000000000000e+00,1.700000000000000000e+01,1.170000000000000000e+02,nan,6.900000000000000000e+01,2.530000000000000000e+02,2.100000000000000000e+01,3.010000000000000000e+02,3.570000000000000000e+02,2.050000000000000000e+02,1.170000000000000000e+02,3.390000000000000000e+02,4.900000000000000000e+01
3.450000000000000000e+02,1.970000000000000000e+02,7.100000000000000000e+01,2.100000000000000000e+01,2.910000000000000000e+02,6.500000000000000000e+01,1.570000000000000000e+02,5.000000000000000000e+00,2.150000000000000000e+02,2.100000000000000000e+01,5.300000000000000000e+01,2.010000000000000000e+02,1.090000000000000000e+02,1.100000000000000000e+01,2.910000000000000000e+02,1.150000000000000000e+02,5.000000000000000000e+00,3.090000000000000000e+02,1.100000000000000000e+01,2.010000000000000000e+02,2.030000000000000000e+02,7.100000000000000000e+01,2.610000000000000000e+02,3.370000000000000000e+02,2.970000000000000000e+02,5.100000000000000000e+01,2.150000000000000000e+02,2.150000000000000000e+02,3.370000000000000000e+02,2.610000000000000000e+02,3.010000000000000000e+02,nan
