,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
13,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
14,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
15,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
16,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
17,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
18,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
19,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
20,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
21,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
22,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
23,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
24,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
25,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
26,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
27,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
28,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
29,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
30,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
31,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
32,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
33,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
34,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
35,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
36,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
37,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
38,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
39,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
40,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
41,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
42,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
43,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
44,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
45,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
46,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
47,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
48,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
49,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
50,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
51,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
52,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
53,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
54,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
55,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1,1A1
